9.46454562E-08,-0.78539926,-3.47190355E-07,2.49286505E-07,1.77464666E-07,8.67502398E-07,1.0303426E-07
9.14849916E-08,-0.785399273,-3.54718821E-07,2.52436335E-07,1.75776538E-07,8.76957417E-07,1.00839151E-07
9.519884E-08,-0.78539929,-3.55205936E-07,2.56671129E-07,1.83169915E-07,8.89669873E-07,1.07566082E-07
9.12012976E-08,-0.785399302,-3.63865981E-07,2.59931924E-07,1.80523968E-07,8.9938781E-07,1.04418226E-07
9.45135441E-08,-0.785399317,-3.64128223E-07,2.63572101E-07,1.87008846E-07,9.10251343E-07,1.10351126E-07
9.13868143E-08,-0.785399329,-3.71603405E-07,2.66726092E-07,1.85334327E-07,9.19603211E-07,1.08208535E-07
9.50597546E-08,-0.785399346,-3.7209868E-07,2.70947824E-07,1.92628755E-07,9.32118397E-07,1.14891652E-07
9.11175184E-08,-0.785399359,-3.80671227E-07,2.74203753E-07,1.90015687E-07,9.41707235E-07,1.11816805E-07
9.44048567E-08,-0.785399373,-3.8094897E-07,2.7785026E-07,1.96441659E-07,9.52456923E-07,1.17734597E-07
9.1309289E-08,-0.785399385,-3.88360682E-07,2.80998538E-07,1.94771883E-07,9.61678714E-07,1.15636338E-07
9.49628269E-08,-0.785399402,-3.88881879E-07,2.8524213E-07,2.0202003E-07,9.74109698E-07,1.22321564E-07
9.10259755E-08,-0.785399415,-3.97434206E-07,2.8850573E-07,1.9938716E-07,9.83599331E-07,1.19266167E-07
9.42739988E-08,-0.785399429,-3.97722939E-07,2.92138648E-07,2.05724004E-07,9.94181347E-07,1.25142087E-07
9.12102895E-08,-0.785399441,-4.050836E-07,2.95293188E-07,2.04068992E-07,1.0033069E-06,1.23096351E-07
9.48198926E-08,-0.785399457,-4.05609765E-07,2.99518444E-07,2.11211739E-07,1.01552675E-06,1.29731251E-07
9.09413812E-08,-0.78539947,-4.14065711E-07,3.02774595E-07,2.08617778E-07,1.02488268E-06,1.26755053E-07
9.41685428E-08,-0.785399484,-4.14369731E-07,3.06418218E-07,2.14899368E-07,1.03535989E-06,1.32618553E-07
9.11338446E-08,-0.785399496,-4.21669593E-07,3.09565486E-07,2.13246121E-07,1.04435287E-06,1.30613851E-07
9.47252561E-08,-0.785399512,-4.22222866E-07,3.13817119E-07,2.20345774E-07,1.05649736E-06,1.37255233E-07
9.08500482E-08,-0.785399525,-4.30662726E-07,3.17079135E-07,2.17728937E-07,1.06575483E-06,1.34296069E-07
9.40384209E-08,-0.785399538,-4.30977324E-07,3.20710119E-07,2.23923152E-07,1.0760671E-06,1.40118038E-07
9.1036142E-08,-0.78539955,-4.38226486E-07,3.23862094E-07,2.22285005E-07,1.08496634E-06,1.38166132E-07
9.45861976E-08,-0.785399567,-4.38783143E-07,3.28095019E-07,2.29283138E-07,1.09690796E-06,1.4475852E-07
9.07686007E-08,-0.785399579,-4.47129732E-07,3.31353183E-07,2.26704851E-07,1.10604063E-06,1.4187702E-07
9.39348857E-08,-0.785399593,-4.47461283E-07,3.34991046E-07,2.32846817E-07,1.11624958E-06,1.47689704E-07
9.09597865E-08,-0.785399604,-4.54652513E-07,3.38139894E-07,2.31209363E-07,1.12502441E-06,1.45777308E-07
9.44908325E-08,-0.78539962,-4.55237424E-07,3.42396005E-07,2.38164243E-07,1.13688547E-06,1.52374796E-07
9.06770039E-08,-0.785399633,-4.63567805E-07,3.45661521E-07,2.35565059E-07,1.14592233E-06,1.49511395E-07
9.3806794E-08,-0.785399646,-4.63909044E-07,3.49286534E-07,2.41620626E-07,1.15597004E-06,1.55281988E-07
9.08654238E-08,-0.785399658,-4.71049101E-07,3.52439092E-07,2.39999012E-07,1.16464903E-06,1.53421293E-07
9.43593347E-08,-0.785399674,-4.71638945E-07,3.56680319E-07,2.46857992E-07,1.17632163E-06,1.5997406E-07
9.05982645E-08,-0.785399686,-4.79883527E-07,3.59941391E-07,2.44291829E-07,1.18523593E-06,1.57180647E-07
9.37055108E-08,-0.785399699,-4.80240265E-07,3.63573402E-07,2.50294136E-07,1.19517893E-06,1.62939821E-07
9.07928007E-08,-0.785399711,-4.87320949E-07,3.66720763E-07,2.48676549E-07,1.20373514E-06,1.6112008E-07
9.42686148E-08,-0.785399727,-4.8793634E-07,3.70989346E-07,2.55492772E-07,1.21533227E-06,1.67678356E-07
9.05106765E-08,-0.785399739,-4.96164974E-07,3.74255257E-07,2.52906117E-07,1.22414959E-06,1.64901578E-07
9.35812316E-08,-0.785399752,-4.96530796E-07,3.77876499E-07,2.58824943E-07,1.23393594E-06,1.7062035E-07
9.0698659E-08,-0.785399764,-5.03563772E-07,3.81030226E-07,2.57220553E-07,1.24240183E-06,1.68849606E-07
9.4133861E-08,-0.785399779,-5.0418487E-07,3.8527795E-07,2.63940972E-07,1.25380304E-06,1.75362797E-07
9.0431642E-08,-0.785399791,-5.12324922E-07,3.88540743E-07,2.61390592E-07,1.2625008E-06,1.7266088E-07
9.3482291E-08,-0.785399804,-5.12706599E-07,3.92169831E-07,2.67257721E-07,1.27218636E-06,1.78369532E-07
9.06282419E-08,-0.785399816,-5.19680917E-07,3.95316551E-07,2.65656317E-07,1.28052849E-06,1.76638186E-07
9.40484381E-08,-0.785399831,-5.20329137E-07,3.99593438E-07,2.72338095E-07,1.29186262E-06,1.83160588E-07
9.03455125E-08,-0.785399843,-5.28458463E-07,4.02862276E-07,2.6976307E-07,1.30046756E-06,1.80471002E-07
9.33599344E-08,-0.785399856,-5.2884907E-07,4.06477578E-07,2.75546826E-07,1.30999635E-06,1.86138203E-07
9.05354552E-08,-0.785399867,-5.35777868E-07,4.09629895E-07,2.7395844E-07,1.3182511E-06,1.84455957E-07
9.3914582E-08,-0.785399883,-5.36427309E-07,4.13884322E-07,2.80540024E-07,1.32938357E-06,1.90926716E-07
9.02714492E-08,-0.785399894,-5.44460233E-07,4.1714655E-07,2.78006298E-07,1.33786671E-06,1.88314992E-07
9.32679479E-08,-0.785399907,-5.44866782E-07,4.20772544E-07,2.83743268E-07,1.34730568E-06,1.93976306E-07
9.0468891E-08,-0.785399919,-5.51740388E-07,4.23918279E-07,2.82154432E-07,1.35543916E-06,1.92328817E-07
9.38340995E-08,-0.785399934,-5.52417452E-07,4.28202118E-07,2.88698783E-07,1.36650577E-06,1.98811262E-07
9.01889514E-08,-0.785399945,-5.60442311E-07,4.31471968E-07,2.86139294E-07,1.37490014E-06,1.96211202E-07
9.31487814E-08,-0.785399958,-5.60857684E-07,4.35083918E-07,2.91794327E-07,1.38418341E-06,2.01830826E-07
9.03807762E-08,-0.785399969,-5.67683341E-07,4.38235324E-07,2.90220443E-07,1.39223004E-06,2.00234184E-07
9.37075276E-08,-0.785399985,-5.68363794E-07,4.42501111E-07,2.96673512E-07,1.40311361E-06,2.06673193E-07
9.01143667E-08,-0.785399996,-5.76304029E-07,4.45766934E-07,2.94147852E-07,1.4113926E-06,2.04143233E-07
9.30537948E-08,-0.785400009,-5.76733542E-07,4.49388336E-07,2.99752626E-07,1.42057931E-06,2.09753551E-07
9.03125528E-08,-0.78540002,-5.83503498E-07,4.52532934E-07,2.98181405E-07,1.42850784E-06,2.08194504E-07
9.36243702E-08,-0.785400035,-5.84211337E-07,4.56826725E-07,3.04597388E-07,1.43932406E-06,2.14643264E-07
9.00320953E-08,-0.785400046,-5.92141277E-07,4.60098911E-07,3.02049439E-07,1.44751392E-06,2.12126909E-07
9.29373585E-08,-0.785400059,-5.92579191E-07,4.6370628E-07,3.07576114E-07,1.45655289E-06,2.17698218E-07
9.02241097E-08,-0.78540007,-5.99306731E-07,4.66857213E-07,3.06017789E-07,1.464399E-06,2.16185602E-07
9.34958225E-08,-0.785400084,-6.00014138E-07,4.71128186E-07,3.12337678E-07,1.4750227E-06,2.22583883E-07
8.9959252E-08,-0.785400096,-6.0785338E-07,4.74394702E-07,3.09828654E-07,1.48309633E-06,2.2014076E-07
9.28458768E-08,-0.785400108,-6.08304899E-07,4.78011623E-07,3.15309043E-07,1.49204398E-06,2.25704004E-07
9.01580175E-08,-0.785400119,-6.1497633E-07,4.81155626E-07,3.13752587E-07,1.49977208E-06,2.2422683E-07
9.34173031E-08,-0.785400134,-6.15712315E-07,4.85457789E-07,3.20041319E-07,1.51033945E-06,2.30639756E-07
8.98760651E-08,-0.785400145,-6.23547939E-07,4.88730855E-07,3.17505051E-07,1.51832742E-06,2.28203606E-07
9.27276503E-08,-0.785400157,-6.24007649E-07,4.92332843E-07,3.22906444E-07,1.5271259E-06,2.33726958E-07
9.00681652E-08,-0.785400168,-6.30637597E-07,4.95482152E-07,3.2136312E-07,1.53477367E-06,2.32296267E-07
9.32880528E-08,-0.785400183,-6.31373341E-07,4.99760425E-07,3.27555591E-07,1.54514645E-06,2.38657834E-07
8.98049398E-08,-0.785400194,-6.39116721E-07,5.03028369E-07,3.25060993E-07,1.55302053E-06,2.36297364E-07
9.26390883E-08,-0.785400206,-6.39590441E-07,5.0664101E-07,3.30418794E-07,1.56173265E-06,2.41815441E-07
9.00032176E-08,-0.785400216,-6.46166386E-07,5.09783525E-07,3.28875009E-07,1.56926445E-06,2.40417098E-07
9.32118918E-08,-0.785400231,-6.46929164E-07,5.14094524E-07,3.35036159E-07,1.57958367E-06,2.46794668E-07
8.97238691E-08,-0.785400242,-6.54668803E-07,5.17369003E-07,3.32513278E-07,1.5873734E-06,2.44441349E-07
9.25249862E-08,-0.785400254,-6.55149712E-07,5.20967993E-07,3.37793916E-07,1.59594035E-06,2.49919378E-07
8.99187829E-08,-0.785400265,-6.61682832E-07,5.24118739E-07,3.3626426E-07,1.60339379E-06,2.48568395E-07
9.30904888E-08,-0.785400279,-6.62447318E-07,5.2840819E-07,3.42335296E-07,1.6135318E-06,2.54900401E-07
8.96557707E-08,-0.78540029,-6.70103064E-07,5.31679083E-07,3.39847717E-07,1.62121303E-06,2.52616221E-07
9.24388847E-08,-0.785400302,-6.70598151E-07,5.35287036E-07,3.45082908E-07,1.62969265E-06,2.58088396E-07
8.98568971E-08,-0.785400312,-6.77077925E-07,5.38429235E-07,3.43555551E-07,1.63703254E-06,2.567712E-07
9.30160941E-08,-0.785400327,-6.77870363E-07,5.42751999E-07,3.4959821E-07,1.64711695E-06,2.6311999E-07
8.9576088E-08,-0.785400337,-6.85524396E-07,5.4602984E-07,3.47083699E-07,1.6547164E-06,2.60842716E-07
9.2325614E-08,-0.785400349,-6.86026051E-07,5.49623444E-07,3.52243968E-07,1.66305341E-06,2.66274508E-07
8.97706156E-08,-0.78540036,-6.92466615E-07,5.52773842E-07,3.50729284E-07,1.67031846E-06,2.65002471E-07
9.28908968E-08,-0.785400374,-6.93256784E-07,5.5706916E-07,3.56676717E-07,1.68021038E-06,2.7129902E-07
8.95090253E-08,-0.785400384,-7.00817862E-07,5.60342379E-07,3.54203915E-07,1.68770066E-06,2.6909608E-07
9.22430484E-08,-0.785400396,-7.01333113E-07,5.6394684E-07,3.59323145E-07,1.69595671E-06,2.74524297E-07
8.97109495E-08,-0.785400406,-7.07720544E-07,5.67088572E-07,3.57807166E-07,1.70310815E-06,2.73282725E-07
9.28218548E-08,-0.785400421,-7.08538722E-07,5.71420864E-07,3.63728357E-07,1.71295781E-06,2.79599884E-07
8.94317508E-08,-0.785400431,-7.16102071E-07,5.74699061E-07,3.61225293E-07,1.72036746E-06,2.77399805E-07
9.2132582E-08,-0.785400443,-7.16623957E-07,5.782895E-07,3.66269923E-07,1.72848476E-06,2.82788728E-07
8.96278309E-08,-0.785400453,-7.22972301E-07,5.81438073E-07,3.64767213E-07,1.73556117E-06,2.81592742E-07
9.27018973E-08,-0.785400467,-7.23788742E-07,5.85745203E-07,3.70597032E-07,1.74522805E-06,2.87860313E-07
8.9365234E-08,-0.785400477,-7.31265591E-07,5.89017764E-07,3.68131892E-07,1.75253046E-06,2.85730502E-07
9.20502705E-08,-0.785400489,-7.31800495E-07,5.92617901E-07,3.73134571E-07,1.76056445E-06,2.91114093E-07
8.95690526E-08,-0.785400499,-7.38096896E-07,5.95759261E-07,3.71633269E-07,1.76753342E-06,2.8994899E-07
9.26345751E-08,-0.785400513,-7.38940567E-07,6.00102168E-07,3.77436913E-07,1.77715243E-06,2.96236388E-07
8.92912665E-08,-0.785400523,-7.46418391E-07,6.03383326E-07,3.74942229E-07,1.78437845E-06,2.94110056E-07
9.19446833E-08,-0.785400535,-7.46959096E-07,6.06968559E-07,3.79871849E-07,1.79227568E-06,2.99454404E-07
8.94887272E-08,-0.785400545,-7.53219002E-07,6.10117526E-07,3.78382081E-07,1.79917221E-06,2.98333352E-07
9.25148934E-08,-0.785400558,-7.54059992E-07,6.14431843E-07,3.84094275E-07,1.80860552E-06,3.04568104E-07
8.92276309E-08,-0.785400569,-7.61447506E-07,6.17706172E-07,3.81641704E-07,1.81572364E-06,3.02515854E-07
9.18665372E-08,-0.78540058,-7.62001794E-07,6.21303317E-07,3.86532296E-07,1.82354358E-06,3.07859155E-07
8.94326833E-08,-0.78540059,-7.68210278E-07,6.2444304E-07,3.85041846E-07,1.83033067E-06,3.06767542E-07
9.24515202E-08,-0.785400604,-7.69079568E-07,6.28797089E-07,3.90730973E-07,1.83972504E-06,3.13026681E-07
8.91530846E-08,-0.785400614,-7.76474505E-07,6.32078422E-07,3.8824539E-07,1.84676718E-06,3.10973474E-07
9.17587826E-08,-0.785400625,-7.77033682E-07,6.35660497E-07,3.93063835E-07,1.85445043E-06,3.16275735E-07
8.93497278E-08,-0.785400635,-7.83207224E-07,6.38809146E-07,3.91587244E-07,1.86116953E-06,3.15227797E-07
9.23284359E-08,-0.785400648,-7.84072565E-07,6.43130993E-07,3.97183653E-07,1.87037192E-06,3.2143204E-07
8.90884308E-08,-0.785400658,-7.91374368E-07,6.46407609E-07,3.9474254E-07,1.87730911E-06,3.19454042E-07
9.16800953E-08,-0.78540067,-7.91946864E-07,6.50001417E-07,3.99524495E-07,1.88491727E-06,3.24755563E-07
8.92926836E-08,-0.785400679,-7.98069345E-07,6.53140091E-07,3.98046468E-07,1.89152611E-06,3.23735114E-07
9.2267852E-08,-0.785400693,-7.98965786E-07,6.57505439E-07,4.03624801E-07,1.90069824E-06,3.29968509E-07
8.90138237E-08,-0.785400703,-8.0627947E-07,6.6079135E-07,4.01147768E-07,1.9075641E-06,3.27987169E-07
9.15740284E-08,-0.785400714,-8.06856813E-07,6.64367756E-07,4.05856919E-07,1.9150364E-06,3.33247494E-07
8.92118868E-08,-0.785400723,-8.12946102E-07,6.67516374E-07,4.04392187E-07,1.92158071E-06,3.32271984E-07
9.21456622E-08,-0.785400737,-8.13834044E-07,6.718456E-07,4.09874621E-07,1.93056108E-06,3.38444708E-07
8.89537024E-08,-0.785400747,-8.21050514E-07,6.75121629E-07,4.07445439E-07,1.93731996E-06,3.36540605E-07
9.15022882E-08,-0.785400758,-8.21642519E-07,6.78713689E-07,4.12122159E-07,1.94472583E-06,3.4180461E-07
8.91593172E-08,-0.785400767,-8.27684115E-07,6.81852301E-07,4.10652338E-07,1.95116275E-06,3.40851965E-07
9.20872911E-08,-0.78540078,-8.28603306E-07,6.86222423E-07,4.16116595E-07,1.96010859E-06,3.47054182E-07
8.8881164E-08,-0.78540079,-8.35831072E-07,6.89509027E-07,4.13652267E-07,1.96679833E-06,3.45147456E-07
9.13976706E-08,-0.785400801,-8.36427448E-07,6.93082377E-07,4.18258291E-07,1.97407021E-06,3.50371305E-07
8.90807119E-08,-0.78540081,-8.42432287E-07,6.96231471E-07,4.1680381E-07,1.98044198E-06,3.49464338E-07
9.19740425E-08,-0.785400824,-8.43348787E-07,7.00574613E-07,4.22183525E-07,1.98921749E-06,3.5561798E-07
8.88197611E-08,-0.785400833,-8.50494626E-07,7.03855991E-07,4.19756459E-07,1.99580904E-06,3.53777375E-07
9.13220055E-08,-0.785400844,-8.511031E-07,7.07439176E-07,4.24324955E-07,2.00300661E-06,3.58998105E-07
8.90267889E-08,-0.785400853,-8.57059737E-07,7.10578827E-07,4.22871101E-07,2.0092772E-06,3.58118469E-07
9.19140987E-08,-0.785400866,-8.58005039E-07,7.14961952E-07,4.28230111E-07,2.01801444E-06,3.64298953E-07
8.87493527E-08,-0.785400876,-8.65159016E-07,7.1825224E-07,4.25771826E-07,2.02453682E-06,3.62458386E-07
9.12221854E-08,-0.785400887,-8.65772493E-07,7.2181944E-07,4.30272943E-07,2.03160705E-06,3.67642295E-07
8.89498962E-08,-0.785400896,-8.71697962E-07,7.24969219E-07,4.28830472E-07,2.0378144E-06,3.66803986E-07
9.17996113E-08,-0.785400909,-8.72636054E-07,7.29319883E-07,4.34101026E-07,2.04637186E-06,3.72927973E-07
8.86911083E-08,-0.785400919,-8.79699488E-07,7.32603159E-07,4.31685991E-07,2.05279434E-06,3.71158404E-07
9.11516497E-08,-0.785400929,-8.80325807E-07,7.36183673E-07,4.36153347E-07,2.05979672E-06,3.76343792E-07
8.89005759E-08,-0.785400938,-8.8620141E-07,7.3932307E-07,4.34709207E-07,2.065901E-06,3.75530185E-07
9.17475846E-08,-0.785400951,-8.87172045E-07,7.43721851E-07,4.39968421E-07,2.07443749E-06,3.8169096E-07
8.86195738E-08,-0.785400961,-8.94255534E-07,7.47015556E-07,4.37513603E-07,2.08079513E-06,3.7991244E-07
9.10489179E-08,-0.785400971,-8.94884591E-07,7.50577092E-07,4.41911322E-07,2.08766702E-06,3.85055731E-07
8.88206123E-08,-0.78540098,-9.00731777E-07,7.53728002E-07,4.40480066E-07,2.09371336E-06,3.84284955E-07
9.16270291E-08,-0.785400993,-9.01691106E-07,7.58083132E-07,4.45642319E-07,2.10205319E-06,3.9037833E-07
8.85651257E-08,-0.785401002,-9.08671235E-07,7.61366231E-07,4.43240951E-07,2.10830758E-06,3.88680211E-07
9.09854196E-08,-0.785401013,-9.09315009E-07,7.64945865E-07,4.47612225E-07,2.1151217E-06,3.93830809E-07
8.8772634E-08,-0.785401022,-9.15117722E-07,7.68083427E-07,4.46174463E-07,2.12106236E-06,3.93078093E-07
9.15755652E-08,-0.785401034,-9.16107773E-07,7.72486063E-07,4.51322728E-07,2.12937875E-06,3.99207489E-07
8.84960734E-08,-0.785401044,-9.23106436E-07,7.7577909E-07,4.48882381E-07,2.13556767E-06,3.97502252E-07
9.08864335E-08,-0.785401054,-9.23752881E-07,7.79340346E-07,4.53184903E-07,2.14225418E-06,4.02611674E-07
8.86994665E-08,-0.785401063,-9.29520608E-07,7.82487642E-07,4.51762749E-07,2.14813452E-06,4.01903918E-07
9.14690808E-08,-0.785401075,-9.30505979E-07,7.86863036E-07,4.56830765E-07,2.15628944E-06,4.07984759E-07
8.84384561E-08,-0.785401085,-9.37424948E-07,7.90148374E-07,4.54427448E-07,2.16238326E-06,4.0634257E-07
9.08166755E-08,-0.785401095,-9.38082369E-07,7.93721356E-07,4.58695075E-07,2.16900064E-06,4.11449434E-07
